,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
1210,2027-09-01,Hydro_Don Pedro[GwH],3.0,-1784.0,76.0
1211,2027-10-01,Hydro_Don Pedro[GwH],1.0,-1752.0,77.0
1212,2029-06-01,Hydro_Don Pedro[GwH],-1.0,-1270.0,76.0
1213,2029-07-01,Hydro_Don Pedro[GwH],2.0,-1284.0,78.0
1214,2029-08-01,Hydro_Don Pedro[GwH],4.0,-1283.0,82.0
1215,2029-09-01,Hydro_Don Pedro[GwH],2.0,-1274.0,84.0
1216,2030-01-01,Hydro_Don Pedro[GwH],2.0,-1248.0,86.0
1217,2030-07-01,Hydro_Don Pedro[GwH],-2.0,-1030.0,84.0
1218,2034-05-01,Hydro_Don Pedro[GwH],-1.0,-1184.0,83.0
1219,2034-08-01,Hydro_Don Pedro[GwH],2.0,-1031.0,85.0
1220,2035-06-01,Hydro_Don Pedro[GwH],6.0,-637.0,91.0
1221,2035-07-01,Hydro_Don Pedro[GwH],5.0,-578.0,96.0
1222,2035-08-01,Hydro_Don Pedro[GwH],5.0,-551.0,101.0
1223,2036-07-01,Hydro_Don Pedro[GwH],2.0,-510.0,103.0
1224,2039-07-01,Hydro_Don Pedro[GwH],-3.0,-688.0,100.0
1225,2039-08-01,Hydro_Don Pedro[GwH],-2.0,-682.0,98.0
1226,2040-06-01,Hydro_Don Pedro[GwH],-2.0,-673.0,96.0
1227,2041-06-01,Hydro_Don Pedro[GwH],-1.0,-600.0,95.0
1228,2041-07-01,Hydro_Don Pedro[GwH],-1.0,-589.0,94.0
1229,2041-08-01,Hydro_Don Pedro[GwH],-1.0,-604.0,93.0
1230,2042-03-01,Hydro_Don Pedro[GwH],-1.0,-545.0,92.0
1231,2042-04-01,Hydro_Don Pedro[GwH],-1.0,-604.0,91.0
1232,2042-05-01,Hydro_Don Pedro[GwH],-2.0,-580.0,89.0
1233,2042-06-01,Hydro_Don Pedro[GwH],-1.0,-580.0,88.0
1234,2042-07-01,Hydro_Don Pedro[GwH],-1.0,-565.0,87.0
1235,2042-08-01,Hydro_Don Pedro[GwH],-1.0,-540.0,86.0
1236,2043-05-01,Hydro_Don Pedro[GwH],21.0,-487.0,107.0
1237,2043-06-01,Hydro_Don Pedro[GwH],5.0,-472.0,112.0
1238,2043-07-01,Hydro_Don Pedro[GwH],4.0,-480.0,116.0
1239,2043-08-01,Hydro_Don Pedro[GwH],10.0,-462.0,126.0
1240,2044-04-01,Hydro_Don Pedro[GwH],9.0,-454.0,135.0
1241,2045-04-01,Hydro_Don Pedro[GwH],-29.0,-512.0,106.0
1242,2045-05-01,Hydro_Don Pedro[GwH],2.0,-533.0,108.0
1243,2045-06-01,Hydro_Don Pedro[GwH],3.0,-536.0,111.0
1244,2045-07-01,Hydro_Don Pedro[GwH],5.0,-522.0,116.0
1245,2045-08-01,Hydro_Don Pedro[GwH],6.0,-512.0,122.0
1246,2045-09-01,Hydro_Don Pedro[GwH],3.0,-510.0,125.0
1247,2045-10-01,Hydro_Don Pedro[GwH],2.0,-508.0,127.0
1248,2045-11-01,Hydro_Don Pedro[GwH],1.0,-515.0,128.0
1249,2045-12-01,Hydro_Don Pedro[GwH],3.0,-513.0,131.0
1250,2046-02-01,Hydro_Don Pedro[GwH],4.0,-516.0,135.0
1251,2046-03-01,Hydro_Don Pedro[GwH],8.0,-501.0,143.0
1252,2046-04-01,Hydro_Don Pedro[GwH],9.0,-470.0,152.0
1253,2046-05-01,Hydro_Don Pedro[GwH],10.0,-450.0,162.0
1254,2046-06-01,Hydro_Don Pedro[GwH],8.0,-399.0,170.0
1255,2046-07-01,Hydro_Don Pedro[GwH],7.0,-364.0,177.0
1256,2046-09-01,Hydro_Don Pedro[GwH],2.0,-351.0,179.0
1257,2047-05-01,Hydro_Don Pedro[GwH],1.0,-363.0,180.0
1258,2047-07-01,Hydro_Don Pedro[GwH],-3.0,-355.0,177.0
1259,2049-01-01,Hydro_Don Pedro[GwH],-3.0,-348.0,174.0
1260,2051-07-01,Hydro_Don Pedro[GwH],-4.0,-356.0,170.0
1261,2052-07-01,Hydro_Don Pedro[GwH],-4.0,-348.0,166.0
1262,2052-08-01,Hydro_Don Pedro[GwH],-1.0,-337.0,165.0
1263,2053-07-01,Hydro_Don Pedro[GwH],-4.0,-289.0,161.0
1264,2053-08-01,Hydro_Don Pedro[GwH],-4.0,-288.0,157.0
1265,2053-09-01,Hydro_Don Pedro[GwH],3.0,-284.0,160.0
1266,2054-06-01,Hydro_Don Pedro[GwH],-3.0,-242.0,157.0
1267,2056-06-01,Hydro_Don Pedro[GwH],-3.0,-182.0,154.0
1268,2056-07-01,Hydro_Don Pedro[GwH],-3.0,-173.0,151.0
1269,2057-07-01,Hydro_Don Pedro[GwH],-4.0,-205.0,147.0
1270,2060-08-01,Hydro_Don Pedro[GwH],-4.0,-242.0,143.0
1271,2061-12-01,Hydro_Don Pedro[GwH],1.0,-195.0,144.0
1272,2065-07-01,Hydro_Don Pedro[GwH],-4.0,-109.0,140.0
1273,2066-04-01,Hydro_Don Pedro[GwH],-2.0,-87.0,138.0
1274,2067-02-01,Hydro_Don Pedro[GwH],-10.0,-101.0,128.0
1275,2067-06-01,Hydro_Don Pedro[GwH],1.0,-128.0,129.0
1276,2067-07-01,Hydro_Don Pedro[GwH],2.0,-122.0,131.0
1277,2068-03-01,Hydro_Don Pedro[GwH],1.0,-125.0,132.0
1278,2068-04-01,Hydro_Don Pedro[GwH],1.0,-128.0,133.0
1279,2068-05-01,Hydro_Don Pedro[GwH],1.0,-61.0,134.0
1280,2069-07-01,Hydro_Don Pedro[GwH],-4.0,-78.0,130.0
1281,2070-05-01,Hydro_Don Pedro[GwH],-3.0,-29.0,127.0
1282,2026-01-01,Hydro_Donnells[GwH],-1.0,-1835.0,-1.0
1283,2026-02-01,Hydro_Donnells[GwH],-1.0,-1983.0,-2.0
1284,2026-03-01,Hydro_Donnells[GwH],-1.0,-1919.0,-3.0
1285,2026-04-01,Hydro_Donnells[GwH],-2.0,-2195.0,-5.0
1286,2026-05-01,Hydro_Donnells[GwH],-5.0,-2539.0,-10.0
1287,2027-03-01,Hydro_Donnells[GwH],2.0,-2277.0,-8.0
1288,2027-04-01,Hydro_Donnells[GwH],3.0,-2164.0,-5.0
1289,2027-05-01,Hydro_Donnells[GwH],2.0,-2042.0,-3.0
1290,2030-04-01,Hydro_Donnells[GwH],-4.0,-1101.0,-7.0
1291,2045-05-01,Hydro_Donnells[GwH],23.0,-533.0,16.0
1292,2045-06-01,Hydro_Donnells[GwH],-2.0,-536.0,14.0
1293,2045-07-01,Hydro_Donnells[GwH],-2.0,-522.0,12.0
1294,2045-08-01,Hydro_Donnells[GwH],-2.0,-512.0,10.0
1295,2045-09-01,Hydro_Donnells[GwH],-2.0,-510.0,8.0
1296,2045-10-01,Hydro_Donnells[GwH],-3.0,-508.0,5.0
1297,2045-11-01,Hydro_Donnells[GwH],-5.0,-515.0,0.0
1298,2045-12-01,Hydro_Donnells[GwH],-5.0,-513.0,-5.0
1299,2046-01-01,Hydro_Donnells[GwH],-6.0,-519.0,-11.0
1300,2046-02-01,Hydro_Donnells[GwH],-4.0,-516.0,-15.0
1301,2025-10-01,Hydro_Drum 2[GwH],2.0,-1116.0,2.0
1302,2025-11-01,Hydro_Drum 2[GwH],1.0,-1292.0,3.0
1303,2025-12-01,Hydro_Drum 2[GwH],1.0,-1433.0,4.0
1304,2025-08-01,Hydro_Dworshak Dam and Reservoir[GwH],-2.0,-632.0,-2.0
1305,2025-09-01,Hydro_Dworshak Dam and Reservoir[GwH],-2.0,-852.0,-4.0
1306,2025-11-01,Hydro_Dworshak Dam and Reservoir[GwH],-2.0,-1292.0,-6.0
1307,2025-12-01,Hydro_Dworshak Dam and Reservoir[GwH],-2.0,-1433.0,-8.0
1308,2026-01-01,Hydro_Dworshak Dam and Reservoir[GwH],-6.0,-1835.0,-14.0
1309,2026-02-01,Hydro_Dworshak Dam and Reservoir[GwH],-20.0,-1983.0,-34.0
1310,2026-03-01,Hydro_Dworshak Dam and Reservoir[GwH],8.0,-1919.0,-26.0
1311,2026-04-01,Hydro_Dworshak Dam and Reservoir[GwH],-9.0,-2195.0,-35.0
1312,2026-05-01,Hydro_Dworshak Dam and Reservoir[GwH],-7.0,-2539.0,-42.0
1313,2026-06-01,Hydro_Dworshak Dam and Reservoir[GwH],-8.0,-2835.0,-50.0
1314,2026-07-01,Hydro_Dworshak Dam and Reservoir[GwH],2.0,-2835.0,-48.0
1315,2026-08-01,Hydro_Dworshak Dam and Reservoir[GwH],2.0,-2740.0,-46.0
1316,2027-01-01,Hydro_Dworshak Dam and Reservoir[GwH],1.0,-2354.0,-45.0
1317,2027-02-01,Hydro_Dworshak Dam and Reservoir[GwH],1.0,-2293.0,-44.0
1318,2028-06-01,Hydro_Dworshak Dam and Reservoir[GwH],1.0,-1460.0,-43.0
1319,2031-07-01,Hydro_Dworshak Dam and Reservoir[GwH],2.0,-1104.0,-41.0
1320,2032-03-01,Hydro_Dworshak Dam and Reservoir[GwH],1.0,-1317.0,-40.0
1321,2032-04-01,Hydro_Dworshak Dam and Reservoir[GwH],-1.0,-1345.0,-41.0
1322,2035-09-01,Hydro_Dworshak Dam and Reservoir[GwH],1.0,-531.0,-40.0
1323,2067-07-01,Hydro_Dworshak Dam and Reservoir[GwH],1.0,-122.0,-39.0
1324,2025-08-01,Hydro_Edward C Hyatt_Oroville[GwH],-14.0,-632.0,-14.0
1325,2025-09-01,Hydro_Edward C Hyatt_Oroville[GwH],-10.0,-852.0,-24.0
1326,2025-10-01,Hydro_Edward C Hyatt_Oroville[GwH],-7.0,-1116.0,-31.0
1327,2025-11-01,Hydro_Edward C Hyatt_Oroville[GwH],-6.0,-1292.0,-37.0
1328,2025-12-01,Hydro_Edward C Hyatt_Oroville[GwH],-5.0,-1433.0,-42.0
1329,2026-01-01,Hydro_Edward C Hyatt_Oroville[GwH],35.0,-1835.0,-7.0
1330,2026-02-01,Hydro_Edward C Hyatt_Oroville[GwH],-5.0,-1983.0,-12.0
1331,2026-03-01,Hydro_Edward C Hyatt_Oroville[GwH],-6.0,-1919.0,-18.0
1332,2026-04-01,Hydro_Edward C Hyatt_Oroville[GwH],-9.0,-2195.0,-27.0
1333,2026-05-01,Hydro_Edward C Hyatt_Oroville[GwH],-3.0,-2539.0,-30.0
1334,2026-06-01,Hydro_Edward C Hyatt_Oroville[GwH],-7.0,-2835.0,-37.0
1335,2026-07-01,Hydro_Edward C Hyatt_Oroville[GwH],-1.0,-2835.0,-38.0
1336,2026-08-01,Hydro_Edward C Hyatt_Oroville[GwH],1.0,-2740.0,-37.0
1337,2026-09-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-2677.0,-34.0
1338,2026-10-01,Hydro_Edward C Hyatt_Oroville[GwH],4.0,-2601.0,-30.0
1339,2026-11-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-2534.0,-28.0
1340,2026-12-01,Hydro_Edward C Hyatt_Oroville[GwH],1.0,-2445.0,-27.0
1341,2027-01-01,Hydro_Edward C Hyatt_Oroville[GwH],14.0,-2354.0,-13.0
1342,2027-07-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-1920.0,-10.0
1343,2032-08-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-1435.0,-8.0
1344,2032-12-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-1393.0,-6.0
1345,2033-01-01,Hydro_Edward C Hyatt_Oroville[GwH],-6.0,-1456.0,-12.0
1346,2033-07-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-1424.0,-10.0
1347,2033-08-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-1428.0,-8.0
1348,2033-10-01,Hydro_Edward C Hyatt_Oroville[GwH],1.0,-1367.0,-7.0
1349,2049-07-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-389.0,-4.0
1350,2049-08-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-358.0,-1.0
1351,2049-10-01,Hydro_Edward C Hyatt_Oroville[GwH],4.0,-343.0,3.0
1352,2050-07-01,Hydro_Edward C Hyatt_Oroville[GwH],4.0,-447.0,7.0
1353,2050-08-01,Hydro_Edward C Hyatt_Oroville[GwH],4.0,-436.0,11.0
1354,2052-10-01,Hydro_Edward C Hyatt_Oroville[GwH],1.0,-331.0,12.0
1355,2055-07-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-226.0,15.0
1356,2055-08-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-219.0,18.0
1357,2055-09-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-216.0,21.0
1358,2056-04-01,Hydro_Edward C Hyatt_Oroville[GwH],-4.0,-199.0,17.0
1359,2057-02-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-205.0,19.0
1360,2057-10-01,Hydro_Edward C Hyatt_Oroville[GwH],1.0,-224.0,20.0
1361,2058-08-01,Hydro_Edward C Hyatt_Oroville[GwH],4.0,-242.0,24.0
1362,2058-09-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-241.0,27.0
1363,2059-07-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-154.0,30.0
1364,2059-10-01,Hydro_Edward C Hyatt_Oroville[GwH],4.0,-135.0,34.0
1365,2061-07-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-209.0,36.0
1366,2061-08-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-210.0,38.0
1367,2061-09-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-222.0,40.0
1368,2062-07-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-211.0,42.0
1369,2062-09-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-212.0,45.0
1370,2068-10-01,Hydro_Edward C Hyatt_Oroville[GwH],2.0,-76.0,47.0
1371,2069-07-01,Hydro_Edward C Hyatt_Oroville[GwH],1.0,-78.0,48.0
1372,2069-10-01,Hydro_Edward C Hyatt_Oroville[GwH],3.0,-67.0,51.0
1373,2025-10-01,Hydro_Electra[GwH],-2.0,-1116.0,-2.0
1374,2025-08-01,Hydro_Elephant Butte[GwH],3.0,-632.0,3.0
1375,2025-11-01,Hydro_Elephant Butte[GwH],1.0,-1292.0,4.0
1376,2026-08-01,Hydro_Estes[GwH],-3.0,-2740.0,-3.0
1377,2028-07-01,Hydro_Estes[GwH],-1.0,-1376.0,-4.0
1378,2030-09-01,Hydro_Estes[GwH],-3.0,-1006.0,-7.0
1379,2032-08-01,Hydro_Estes[GwH],-3.0,-1435.0,-10.0
1380,2048-07-01,Hydro_Estes[GwH],1.0,-361.0,-9.0
1381,2025-08-01,Hydro_Flaming Gorge[GwH],-3.0,-632.0,-3.0
1382,2025-09-01,Hydro_Flaming Gorge[GwH],-4.0,-852.0,-7.0
1383,2025-10-01,Hydro_Flaming Gorge[GwH],-2.0,-1116.0,-9.0
1384,2025-11-01,Hydro_Flaming Gorge[GwH],-2.0,-1292.0,-11.0
1385,2025-12-01,Hydro_Flaming Gorge[GwH],-2.0,-1433.0,-13.0
1386,2026-01-01,Hydro_Flaming Gorge[GwH],-2.0,-1835.0,-15.0
1387,2026-02-01,Hydro_Flaming Gorge[GwH],-1.0,-1983.0,-16.0
1388,2026-03-01,Hydro_Flaming Gorge[GwH],-2.0,-1919.0,-18.0
1389,2026-04-01,Hydro_Flaming Gorge[GwH],-2.0,-2195.0,-20.0
1390,2026-05-01,Hydro_Flaming Gorge[GwH],-3.0,-2539.0,-23.0
1391,2026-06-01,Hydro_Flaming Gorge[GwH],-2.0,-2835.0,-25.0
1392,2026-07-01,Hydro_Flaming Gorge[GwH],-2.0,-2835.0,-27.0
1393,2026-08-01,Hydro_Flaming Gorge[GwH],2.0,-2740.0,-25.0
1394,2026-09-01,Hydro_Flaming Gorge[GwH],1.0,-2677.0,-24.0
1395,2026-10-01,Hydro_Flaming Gorge[GwH],1.0,-2601.0,-23.0
1396,2026-11-01,Hydro_Flaming Gorge[GwH],1.0,-2534.0,-22.0
1397,2026-12-01,Hydro_Flaming Gorge[GwH],1.0,-2445.0,-21.0
1398,2027-01-01,Hydro_Flaming Gorge[GwH],2.0,-2354.0,-19.0
1399,2027-02-01,Hydro_Flaming Gorge[GwH],1.0,-2293.0,-18.0
1400,2027-03-01,Hydro_Flaming Gorge[GwH],2.0,-2277.0,-16.0
1401,2027-04-01,Hydro_Flaming Gorge[GwH],2.0,-2164.0,-14.0
1402,2027-05-01,Hydro_Flaming Gorge[GwH],3.0,-2042.0,-11.0
1403,2027-06-01,Hydro_Flaming Gorge[GwH],2.0,-1983.0,-9.0
1404,2027-07-01,Hydro_Flaming Gorge[GwH],2.0,-1920.0,-7.0
1405,2027-08-01,Hydro_Flaming Gorge[GwH],2.0,-1904.0,-5.0
1406,2027-09-01,Hydro_Flaming Gorge[GwH],1.0,-1784.0,-4.0
1407,2027-10-01,Hydro_Flaming Gorge[GwH],1.0,-1752.0,-3.0
1408,2027-12-01,Hydro_Flaming Gorge[GwH],1.0,-1657.0,-2.0
1409,2028-01-01,Hydro_Flaming Gorge[GwH],1.0,-1629.0,-1.0
1410,2028-05-01,Hydro_Flaming Gorge[GwH],1.0,-1508.0,0.0
1411,2028-06-01,Hydro_Flaming Gorge[GwH],1.0,-1460.0,1.0
1412,2025-09-01,Hydro_Flatiron[GwH],-2.0,-852.0,-2.0
1413,2026-08-01,Hydro_Flatiron[GwH],-5.0,-2740.0,-7.0
1414,2026-09-01,Hydro_Flatiron[GwH],2.0,-2677.0,-5.0
1415,2026-10-01,Hydro_Flatiron[GwH],2.0,-2601.0,-3.0
1416,2027-08-01,Hydro_Flatiron[GwH],-2.0,-1904.0,-5.0
1417,2028-07-01,Hydro_Flatiron[GwH],-3.0,-1376.0,-8.0
1418,2028-09-01,Hydro_Flatiron[GwH],-1.0,-1300.0,-9.0
1419,2029-06-01,Hydro_Flatiron[GwH],-8.0,-1270.0,-17.0
1420,2029-07-01,Hydro_Flatiron[GwH],-1.0,-1284.0,-18.0
1421,2030-08-01,Hydro_Flatiron[GwH],1.0,-1001.0,-17.0
1422,2030-09-01,Hydro_Flatiron[GwH],-6.0,-1006.0,-23.0
1423,2032-08-01,Hydro_Flatiron[GwH],-5.0,-1435.0,-28.0
1424,2032-10-01,Hydro_Flatiron[GwH],1.0,-1406.0,-27.0
1425,2032-12-01,Hydro_Flatiron[GwH],1.0,-1393.0,-26.0
1426,2035-08-01,Hydro_Flatiron[GwH],-2.0,-551.0,-28.0
1427,2041-07-01,Hydro_Flatiron[GwH],1.0,-589.0,-27.0
1428,2042-05-01,Hydro_Flatiron[GwH],2.0,-580.0,-25.0
1429,2042-06-01,Hydro_Flatiron[GwH],3.0,-580.0,-22.0
1430,2045-06-01,Hydro_Flatiron[GwH],4.0,-536.0,-18.0
1431,2046-08-01,Hydro_Flatiron[GwH],2.0,-353.0,-16.0
1432,2048-07-01,Hydro_Flatiron[GwH],2.0,-361.0,-14.0
1433,2048-12-01,Hydro_Flatiron[GwH],-1.0,-334.0,-15.0
1434,2049-06-01,Hydro_Flatiron[GwH],3.0,-394.0,-12.0
1435,2049-07-01,Hydro_Flatiron[GwH],2.0,-389.0,-10.0
1436,2049-09-01,Hydro_Flatiron[GwH],-1.0,-360.0,-11.0
1437,2049-10-01,Hydro_Flatiron[GwH],-2.0,-343.0,-13.0
1438,2050-06-01,Hydro_Flatiron[GwH],2.0,-454.0,-11.0
1439,2052-06-01,Hydro_Flatiron[GwH],2.0,-359.0,-9.0
1440,2052-07-01,Hydro_Flatiron[GwH],1.0,-348.0,-8.0
1441,2052-08-01,Hydro_Flatiron[GwH],-1.0,-337.0,-9.0
1442,2053-07-01,Hydro_Flatiron[GwH],1.0,-289.0,-8.0
1443,2055-04-01,Hydro_Flatiron[GwH],2.0,-257.0,-6.0
1444,2056-06-01,Hydro_Flatiron[GwH],2.0,-182.0,-4.0
1445,2059-07-01,Hydro_Flatiron[GwH],1.0,-154.0,-3.0
1446,2060-05-01,Hydro_Flatiron[GwH],9.0,-246.0,6.0
1447,2060-07-01,Hydro_Flatiron[GwH],1.0,-241.0,7.0
1448,2064-08-01,Hydro_Flatiron[GwH],1.0,-131.0,8.0
1449,2025-09-01,Hydro_Folsom[GwH],-3.0,-852.0,-3.0
1450,2025-10-01,Hydro_Folsom[GwH],-2.0,-1116.0,-5.0
1451,2025-11-01,Hydro_Folsom[GwH],-2.0,-1292.0,-7.0
1452,2025-12-01,Hydro_Folsom[GwH],-2.0,-1433.0,-9.0
1453,2026-01-01,Hydro_Folsom[GwH],-2.0,-1835.0,-11.0
1454,2026-02-01,Hydro_Folsom[GwH],-2.0,-1983.0,-13.0
1455,2026-03-01,Hydro_Folsom[GwH],-3.0,-1919.0,-16.0
1456,2026-04-01,Hydro_Folsom[GwH],-3.0,-2195.0,-19.0
1457,2026-06-01,Hydro_Folsom[GwH],-3.0,-2835.0,-22.0
1458,2026-09-01,Hydro_Folsom[GwH],1.0,-2677.0,-21.0
1459,2055-10-01,Hydro_Folsom[GwH],1.0,-219.0,-20.0
1460,2061-10-01,Hydro_Folsom[GwH],2.0,-214.0,-18.0
1461,2026-04-01,Hydro_Forbestown[GwH],1.0,-2195.0,1.0
1462,2025-08-01,Hydro_Fort Peck[GwH],-2.0,-632.0,-2.0
1463,2025-09-01,Hydro_Fort Peck[GwH],-1.0,-852.0,-3.0
1464,2025-10-01,Hydro_Fort Peck[GwH],-1.0,-1116.0,-4.0
1465,2025-11-01,Hydro_Fort Peck[GwH],-1.0,-1292.0,-5.0
1466,2025-12-01,Hydro_Fort Peck[GwH],-1.0,-1433.0,-6.0
1467,2026-01-01,Hydro_Fort Peck[GwH],-2.0,-1835.0,-8.0
1468,2026-02-01,Hydro_Fort Peck[GwH],-1.0,-1983.0,-9.0
1469,2026-03-01,Hydro_Fort Peck[GwH],-1.0,-1919.0,-10.0
1470,2026-04-01,Hydro_Fort Peck[GwH],-1.0,-2195.0,-11.0
1471,2026-05-01,Hydro_Fort Peck[GwH],-2.0,-2539.0,-13.0
1472,2026-06-01,Hydro_Fort Peck[GwH],-2.0,-2835.0,-15.0
1473,2026-07-01,Hydro_Fort Peck[GwH],-2.0,-2835.0,-17.0
1474,2057-04-01,Hydro_Fort Peck[GwH],-1.0,-215.0,-18.0
1475,2026-08-01,Hydro_Fremont Canyon[GwH],2.0,-2740.0,2.0
1476,2027-04-01,Hydro_Fremont Canyon[GwH],1.0,-2164.0,3.0
1477,2027-05-01,Hydro_Fremont Canyon[GwH],1.0,-2042.0,4.0
1478,2027-06-01,Hydro_Fremont Canyon[GwH],1.0,-1983.0,5.0
1479,2027-07-01,Hydro_Fremont Canyon[GwH],1.0,-1920.0,6.0
1480,2025-08-01,Hydro_Friant Hydro Facility[GwH],-3.0,-632.0,-3.0
1481,2025-09-01,Hydro_Friant Hydro Facility[GwH],-2.0,-852.0,-5.0
1482,2026-03-01,Hydro_Friant Hydro Facility[GwH],-1.0,-1919.0,-6.0
1483,2026-04-01,Hydro_Friant Hydro Facility[GwH],-2.0,-2195.0,-8.0
1484,2026-05-01,Hydro_Friant Hydro Facility[GwH],-2.0,-2539.0,-10.0
1485,2026-06-01,Hydro_Friant Hydro Facility[GwH],4.0,-2835.0,-6.0
1486,2026-09-01,Hydro_Friant Hydro Facility[GwH],-4.0,-2677.0,-10.0
1487,2027-08-01,Hydro_Friant Hydro Facility[GwH],2.0,-1904.0,-8.0
1488,2027-09-01,Hydro_Friant Hydro Facility[GwH],2.0,-1784.0,-6.0
1489,2028-09-01,Hydro_Friant Hydro Facility[GwH],2.0,-1300.0,-4.0
1490,2030-04-01,Hydro_Friant Hydro Facility[GwH],-3.0,-1101.0,-7.0
1491,2030-05-01,Hydro_Friant Hydro Facility[GwH],2.0,-1075.0,-5.0
1492,2030-06-01,Hydro_Friant Hydro Facility[GwH],2.0,-1048.0,-3.0
1493,2031-08-01,Hydro_Friant Hydro Facility[GwH],1.0,-1121.0,-2.0
1494,2034-10-01,Hydro_Friant Hydro Facility[GwH],-2.0,-969.0,-4.0
1495,2034-11-01,Hydro_Friant Hydro Facility[GwH],3.0,-937.0,-1.0
1496,2035-02-01,Hydro_Friant Hydro Facility[GwH],1.0,-825.0,0.0
1497,2035-05-01,Hydro_Friant Hydro Facility[GwH],1.0,-673.0,1.0
1498,2041-09-01,Hydro_Friant Hydro Facility[GwH],1.0,-589.0,2.0
1499,2042-05-01,Hydro_Friant Hydro Facility[GwH],1.0,-580.0,3.0
1500,2042-06-01,Hydro_Friant Hydro Facility[GwH],1.0,-580.0,4.0
1501,2042-07-01,Hydro_Friant Hydro Facility[GwH],1.0,-565.0,5.0
1502,2045-06-01,Hydro_Friant Hydro Facility[GwH],1.0,-536.0,6.0
1503,2047-07-01,Hydro_Friant Hydro Facility[GwH],1.0,-355.0,7.0
1504,2048-08-01,Hydro_Friant Hydro Facility[GwH],1.0,-360.0,8.0
1505,2048-09-01,Hydro_Friant Hydro Facility[GwH],1.0,-329.0,9.0
1506,2052-02-01,Hydro_Friant Hydro Facility[GwH],-3.0,-345.0,6.0
1507,2052-10-01,Hydro_Friant Hydro Facility[GwH],6.0,-331.0,12.0
1508,2053-01-01,Hydro_Friant Hydro Facility[GwH],1.0,-330.0,13.0
1509,2053-07-01,Hydro_Friant Hydro Facility[GwH],-1.0,-289.0,12.0
1510,2053-09-01,Hydro_Friant Hydro Facility[GwH],-3.0,-284.0,9.0
1511,2056-08-01,Hydro_Friant Hydro Facility[GwH],2.0,-171.0,11.0
1512,2057-06-01,Hydro_Friant Hydro Facility[GwH],2.0,-206.0,13.0
1513,2058-10-01,Hydro_Friant Hydro Facility[GwH],2.0,-254.0,15.0
1514,2070-09-01,Hydro_Friant Hydro Facility[GwH],1.0,-7.0,16.0
1515,2025-08-01,Hydro_Glen Canyon_Lake Powell[GwH],-306.0,-632.0,-306.0
1516,2025-09-01,Hydro_Glen Canyon_Lake Powell[GwH],3.0,-852.0,-303.0
1517,2025-10-01,Hydro_Glen Canyon_Lake Powell[GwH],5.0,-1116.0,-298.0
1518,2025-12-01,Hydro_Glen Canyon_Lake Powell[GwH],20.0,-1433.0,-278.0
1519,2026-01-01,Hydro_Glen Canyon_Lake Powell[GwH],8.0,-1835.0,-270.0
1520,2026-02-01,Hydro_Glen Canyon_Lake Powell[GwH],-9.0,-1983.0,-279.0
1521,2026-03-01,Hydro_Glen Canyon_Lake Powell[GwH],7.0,-1919.0,-272.0
1522,2026-04-01,Hydro_Glen Canyon_Lake Powell[GwH],3.0,-2195.0,-269.0
1523,2026-05-01,Hydro_Glen Canyon_Lake Powell[GwH],9.0,-2539.0,-260.0
1524,2026-06-01,Hydro_Glen Canyon_Lake Powell[GwH],13.0,-2835.0,-247.0
1525,2026-07-01,Hydro_Glen Canyon_Lake Powell[GwH],14.0,-2835.0,-233.0
1526,2026-08-01,Hydro_Glen Canyon_Lake Powell[GwH],13.0,-2740.0,-220.0
1527,2026-09-01,Hydro_Glen Canyon_Lake Powell[GwH],8.0,-2677.0,-212.0
1528,2026-10-01,Hydro_Glen Canyon_Lake Powell[GwH],8.0,-2601.0,-204.0
1529,2026-11-01,Hydro_Glen Canyon_Lake Powell[GwH],9.0,-2534.0,-195.0
1530,2026-12-01,Hydro_Glen Canyon_Lake Powell[GwH],11.0,-2445.0,-184.0
1531,2027-01-01,Hydro_Glen Canyon_Lake Powell[GwH],11.0,-2354.0,-173.0
1532,2027-02-01,Hydro_Glen Canyon_Lake Powell[GwH],9.0,-2293.0,-164.0
1533,2027-03-01,Hydro_Glen Canyon_Lake Powell[GwH],9.0,-2277.0,-155.0
