,Date,Location,Increase_in_gw_storage,Running_total,Location_running_total
147,2056-11-01,GW_storage_AZ_APS_E_GW[AF],8.0,25641142240.0,1622.0
148,2056-12-01,GW_storage_AZ_APS_E_GW[AF],8.0,25700734621.0,1630.0
149,2057-01-01,GW_storage_AZ_APS_E_GW[AF],8.0,25759459936.0,1638.0
150,2057-02-01,GW_storage_AZ_APS_E_GW[AF],8.0,25820802504.0,1646.0
151,2057-03-01,GW_storage_AZ_APS_E_GW[AF],7.0,25886105363.0,1653.0
152,2057-04-01,GW_storage_AZ_APS_E_GW[AF],7.0,25968414215.0,1660.0
153,2057-05-01,GW_storage_AZ_APS_E_GW[AF],7.0,26052962677.0,1667.0
154,2057-06-01,GW_storage_AZ_APS_E_GW[AF],7.0,26136109499.0,1674.0
155,2057-07-01,GW_storage_AZ_APS_E_GW[AF],7.0,26217803775.0,1681.0
156,2057-08-01,GW_storage_AZ_APS_E_GW[AF],7.0,26298106715.0,1688.0
157,2057-09-01,GW_storage_AZ_APS_E_GW[AF],6.0,26377123019.0,1694.0
158,2057-10-01,GW_storage_AZ_APS_E_GW[AF],7.0,26454862073.0,1701.0
159,2057-11-01,GW_storage_AZ_APS_E_GW[AF],6.0,26531298138.0,1707.0
160,2057-12-01,GW_storage_AZ_APS_E_GW[AF],7.0,26606365307.0,1714.0
161,2058-01-01,GW_storage_AZ_APS_E_GW[AF],6.0,26680104211.0,1720.0
162,2058-02-01,GW_storage_AZ_APS_E_GW[AF],6.0,26752677764.0,1726.0
163,2058-03-01,GW_storage_AZ_APS_E_GW[AF],6.0,26824926387.0,1732.0
164,2058-04-01,GW_storage_AZ_APS_E_GW[AF],6.0,26907619761.0,1738.0
165,2058-05-01,GW_storage_AZ_APS_E_GW[AF],6.0,26993885457.0,1744.0
166,2058-06-01,GW_storage_AZ_APS_E_GW[AF],7.0,27084793900.0,1751.0
167,2058-07-01,GW_storage_AZ_APS_E_GW[AF],7.0,27178392770.0,1758.0
168,2058-08-01,GW_storage_AZ_APS_E_GW[AF],6.0,27273321443.0,1764.0
169,2058-09-01,GW_storage_AZ_APS_E_GW[AF],6.0,27366692988.0,1770.0
170,2058-10-01,GW_storage_AZ_APS_E_GW[AF],6.0,27458470397.0,1776.0
171,2058-11-01,GW_storage_AZ_APS_E_GW[AF],6.0,27548753233.0,1782.0
