,Date,Location,Increase_in_gw_storage,Running_total,Location_running_total
244,2040-09-01,GW_storage_AZ_APS_E_GW[AF],18515.0,356627695.0,1552662.0
245,2040-10-01,GW_storage_AZ_APS_E_GW[AF],18451.0,359905730.0,1571113.0
246,2040-11-01,GW_storage_AZ_APS_E_GW[AF],18394.0,363286460.0,1589507.0
247,2040-12-01,GW_storage_AZ_APS_E_GW[AF],18319.0,366668482.0,1607826.0
248,2041-01-01,GW_storage_AZ_APS_E_GW[AF],18262.0,370020043.0,1626088.0
249,2041-02-01,GW_storage_AZ_APS_E_GW[AF],18247.0,373337946.0,1644335.0
250,2041-03-01,GW_storage_AZ_APS_E_GW[AF],18201.0,376616048.0,1662536.0
251,2041-04-01,GW_storage_AZ_APS_E_GW[AF],18174.0,379851968.0,1680710.0
252,2041-05-01,GW_storage_AZ_APS_E_GW[AF],18143.0,383089108.0,1698853.0
253,2041-06-01,GW_storage_AZ_APS_E_GW[AF],18130.0,386316681.0,1716983.0
254,2041-07-01,GW_storage_AZ_APS_E_GW[AF],18107.0,389579668.0,1735090.0
255,2041-08-01,GW_storage_AZ_APS_E_GW[AF],18085.0,392874860.0,1753175.0
256,2041-09-01,GW_storage_AZ_APS_E_GW[AF],18067.0,396185143.0,1771242.0
257,2041-10-01,GW_storage_AZ_APS_E_GW[AF],18030.0,399510237.0,1789272.0
258,2041-11-01,GW_storage_AZ_APS_E_GW[AF],17999.0,402867404.0,1807271.0
259,2041-12-01,GW_storage_AZ_APS_E_GW[AF],17948.0,406224231.0,1825219.0
260,2042-01-01,GW_storage_AZ_APS_E_GW[AF],17917.0,409569102.0,1843136.0
261,2042-02-01,GW_storage_AZ_APS_E_GW[AF],17924.0,412903738.0,1861060.0
262,2042-03-01,GW_storage_AZ_APS_E_GW[AF],17903.0,416214089.0,1878963.0
263,2042-04-01,GW_storage_AZ_APS_E_GW[AF],17900.0,419554402.0,1896863.0
264,2042-05-01,GW_storage_AZ_APS_E_GW[AF],17892.0,422873552.0,1914755.0
265,2042-06-01,GW_storage_AZ_APS_E_GW[AF],17905.0,426188872.0,1932660.0
266,2042-07-01,GW_storage_AZ_APS_E_GW[AF],17905.0,429517037.0,1950565.0
267,2042-08-01,GW_storage_AZ_APS_E_GW[AF],17906.0,432917279.0,1968471.0
268,2042-09-01,GW_storage_AZ_APS_E_GW[AF],17911.0,436375047.0,1986382.0
269,2042-10-01,GW_storage_AZ_APS_E_GW[AF],17895.0,439874666.0,2004277.0
270,2042-11-01,GW_storage_AZ_APS_E_GW[AF],17883.0,443401046.0,2022160.0
271,2042-12-01,GW_storage_AZ_APS_E_GW[AF],17852.0,446952548.0,2040012.0
272,2043-01-01,GW_storage_AZ_APS_E_GW[AF],17840.0,450563653.0,2057852.0
273,2043-02-01,GW_storage_AZ_APS_E_GW[AF],17868.0,454146678.0,2075720.0
274,2043-03-01,GW_storage_AZ_APS_E_GW[AF],17866.0,457702899.0,2093586.0
275,2043-04-01,GW_storage_AZ_APS_E_GW[AF],17881.0,461271838.0,2111467.0
276,2043-05-01,GW_storage_AZ_APS_E_GW[AF],17892.0,464814351.0,2129359.0
277,2043-06-01,GW_storage_AZ_APS_E_GW[AF],17924.0,468355146.0,2147283.0
278,2043-07-01,GW_storage_AZ_APS_E_GW[AF],17944.0,471919496.0,2165227.0
279,2043-08-01,GW_storage_AZ_APS_E_GW[AF],17963.0,475522122.0,2183190.0
280,2043-09-01,GW_storage_AZ_APS_E_GW[AF],17985.0,479163590.0,2201175.0
281,2043-10-01,GW_storage_AZ_APS_E_GW[AF],17987.0,482838652.0,2219162.0
282,2043-11-01,GW_storage_AZ_APS_E_GW[AF],17992.0,486527934.0,2237154.0
283,2043-12-01,GW_storage_AZ_APS_E_GW[AF],17977.0,490272094.0,2255131.0
284,2044-01-01,GW_storage_AZ_APS_E_GW[AF],17981.0,494031460.0,2273112.0
285,2044-02-01,GW_storage_AZ_APS_E_GW[AF],18012.0,497769756.0,2291124.0
286,2044-03-01,GW_storage_AZ_APS_E_GW[AF],18027.0,501490508.0,2309151.0
287,2044-04-01,GW_storage_AZ_APS_E_GW[AF],18057.0,505199596.0,2327208.0
288,2044-05-01,GW_storage_AZ_APS_E_GW[AF],18086.0,508895158.0,2345294.0
289,2044-06-01,GW_storage_AZ_APS_E_GW[AF],18134.0,512568846.0,2363428.0
290,2044-07-01,GW_storage_AZ_APS_E_GW[AF],18170.0,516232327.0,2381598.0
291,2044-08-01,GW_storage_AZ_APS_E_GW[AF],18204.0,519949023.0,2399802.0
292,2044-09-01,GW_storage_AZ_APS_E_GW[AF],18241.0,523694610.0,2418043.0
293,2044-10-01,GW_storage_AZ_APS_E_GW[AF],18257.0,527458219.0,2436300.0
294,2044-11-01,GW_storage_AZ_APS_E_GW[AF],18275.0,531239170.0,2454575.0
295,2044-12-01,GW_storage_AZ_APS_E_GW[AF],18272.0,535079253.0,2472847.0
296,2045-01-01,GW_storage_AZ_APS_E_GW[AF],18288.0,538960912.0,2491135.0
297,2045-02-01,GW_storage_AZ_APS_E_GW[AF],18345.0,542804501.0,2509480.0
298,2045-03-01,GW_storage_AZ_APS_E_GW[AF],18371.0,546609246.0,2527851.0
299,2045-04-01,GW_storage_AZ_APS_E_GW[AF],18415.0,550427468.0,2546266.0
300,2045-05-01,GW_storage_AZ_APS_E_GW[AF],18456.0,554218930.0,2564722.0
